restaurantId,name,status,itemCount,menuVerdict,allergenSourceVerdict,extractionVerdict,criticalFindings,highFindings,repairStatus,updatedAt
mitsitam-native-foods-cafe-dc,Mitsitam Native Foods Cafe,pending,23,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
moby-dick-dc,Moby Dick House of Kabob,pending,224,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mod-pizza,MOD Pizza,pending,164,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
modan-tysons-va,Modan,pending,73,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
moes-southwest-grill,Moe's Southwest Grill,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mon-ami-gabi-bethesda-md-dc-metro,Mon Ami Gabi,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
moon-rabbit-dc,Moon Rabbit,pending,23,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
morton-s-the-steakhouse-reston-va-dc-metro,Morton's The Steakhouse,pending,47,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mosaic-cuisine-rockville-md-dc-metro,Mosaic Cuisine,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
motorkat-takoma-park-md,Motorkat,pending,47,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-moxies-washington-dc-restaurant-washington-dc,Moxies Washington DC Restaurant,pending,153,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mqr-cafe-vienna-dc-metro,MQR Cafe Vienna,pending,86,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mr-henry-s-restaurant-washington-dc-dc-metro,Mr. Henry's Restaurant,pending,10,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
muncheez-dc,Muncheez,pending,56,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mussel-bar-grille-bethesda-md,Mussel Bar & Grille Bethesda,pending,48,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
mxdc-dc,MXDC Cocina Mexicana,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
my-little-chamomile-dc,My Little Chamomile,pending,38,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-myhome-thai-belmontchase-ashburn-va,MyHome Thai Belmontchase,pending,148,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
naja-mediterranean-mosaic-fairfax-va,NAJA Mediterranean,pending,97,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nam-viet-arlington-va,Nam-Viet Restaurant,pending,36,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
namak-dc,Namak,pending,41,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
namak-mandi-dc,Namak Mandi,pending,21,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nandos-dc,Nando's PERi-PERi,pending,221,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nasime-alexandria-va,Nasime,pending,15,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-negril-jamaican-eatery-7836144909,Negril The Jamaican Eatery,pending,46,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-neopol-savory-smokery-washington-dc,Neopol Savory Smokery,pending,153,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
neutral-ground-mclean-va,Neutral Ground Bar + Kitchen,pending,23,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-new-heights-restaurant-washington-dc,New Heights Restaurant,pending,59,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nicks-pizza-petworth-dc,Nick's Pizza Petworth,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nina-may-dc,Nina May,pending,20,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
no-goodbyes-dc,No Goodbyes,pending,41,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nobu-dc,Nobu DC,pending,81,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
noma-pizza-dc,Noma Pizza,pending,122,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
noodles-company,Noodles & Company,pending,56,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-noosh-grill-fairfax-va,Noosh Grill,pending,10,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-north-italia-7185443038,North Italia,pending,165,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
north-italia-reston-va,North Italia Reston,pending,141,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
north-italia-tysons,North Italia Tysons,pending,308,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
northside-social-va,Northside Social,pending,226,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
nostos-tysons-va,Nostos,pending,58,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-nostos-restaurant-vienna-va,Nostos Restaurant,pending,63,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-not-your-average-joe-s-4719278718,Not Your Average Joe's,pending,15,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
not-your-average-joe-s-reston-reston-va-dc-metro,Not Your Average Joe's - Reston,pending,167,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-nova-europa-restaurant-silver-spring-md,Nova Europa Restaurant,pending,114,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-nue-elegantly-vietnamese-falls-church-va,NUE: Elegantly Vietnamese,pending,67,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
o-ku-washington-dc-dc-metro,O-Ku,pending,80,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oasis-listening-bar-arlington-va,Oasis The Listening Bar,pending,147,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ocean-prime-dc,Ocean Prime,pending,121,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-ocha-thai-kitchen-and-cafe-centreville-va,Ocha Thai Kitchen and Cafe,pending,212,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oegadgib-annandale-va-dc-metro,Oegadgib,pending,22,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
officina-wharf-dc,Officina at The Wharf,pending,97,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oh-george-tables-and-taphouse-fairfax-va-dc-metro,Oh George! Tables and Taphouse,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oishii-ramen-bethesda-md,Oishii Ramen Cafe,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-olazzo-bethesda-md,Olazzo,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-old-dominion-brewhouse-hyattsville-md,Old Dominion BrewHouse,pending,23,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
old-ebbitt-grill-dc,Old Ebbitt Grill,pending,144,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
old-house-cosmopolitan-alexandria-va-dc-metro,Old House Cosmopolitan,pending,71,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
olio-e-piu-washington-dc-dc-metro,OLIO E PIÙ,pending,120,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
olive-garden,Olive Garden,pending,87,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-olive-lounge-takoma-park-md,Olive Lounge,pending,94,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
olive-on-main-laurel-md-dc-metro,Olive On Main,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
omakase-at-barracks-row-dc,Omakase at Barracks Row,pending,0,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ometeo-tysons-va,Ometeo,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-one-bar-and-grill-fairfax-va,One Bar & Grill,pending,129,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oohh-s-and-aahh-s-washington-dc-dc-metro,Oohh's & Aahh's,pending,191,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-opa-mezze-grill-ashburn-va,Opa! Mezze Grill,pending,131,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
open-city-dc,Open City,pending,193,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-open-crumb-washington-dc,Open Crumb,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
open-road-falls-church-va-dc-metro,Open Road,pending,109,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-open-road-reston-reston-va,Open Road Reston,pending,106,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osteria-marzano-alexandria-va-dc-metro,Osteria Marzano,pending,134,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osteria-morini-washington-dc-dc-metro,Osteria Morini,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osteria-mozza-dc,Osteria Mozza DC,pending,88,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-other-half-brewing-washington-dc-washington-dc,Other Half Brewing Washington DC,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ottoman-taverna-dc,Ottoman Taverna,pending,57,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-our-mom-eugenia-2578773395,our mom Eugenia,pending,101,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
outback-steakhouse,Outback Steakhouse,pending,237,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ox-and-olive-dc,Ox & Olive,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oyamel-dc,Oyamel Cocina Mexicana,pending,95,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oyster-oyster-dc,Oyster Oyster,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ozzie-s-good-eats-fairfax-va-dc-metro,Ozzie's Good Eats,pending,109,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pf-changs,P.F. Chang's,pending,170,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
p-j-skidoos-fairfax-va-dc-metro,P.J. Skidoos,pending,81,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-pacci-s-trattoria-silver-spring-md,Pacci's Trattoria,pending,52,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-paisano-s-pizza,Paisano's Pizza,pending,30,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
palette-22-arlington-va-dc-metro,Palette 22,pending,42,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-panda-6560558753,Panda Cafe,pending,12,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
panda-express,Panda Express,pending,130,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-panera-bread,Panera Bread,pending,211,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pappe-dc,Pappe,pending,61,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
paraiso-dc,Paraiso Mexican Restaurant,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
paris-baguette,Paris Baguette,pending,122,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
parkway-deli-silver-spring-md,Parkway Deli,pending,142,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pascual-dc,Pascual,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-passion-fin-2925004460,Passion Fin,pending,290,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
passionfish-reston-reston-va-dc-metro,PassionFish Reston,pending,162,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pastis-dc,Pastis DC,pending,100,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-pastry-xpo-cafe-falls-church-va,Pastry Xpo Cafe,pending,17,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
patsy-s-american-vienna-va-dc-metro,Patsy's American,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-peacock-cafe-washington-dc,Peacock Café,pending,40,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pearl-dive-oyster-palace-dc,Pearl Dive Oyster Palace,pending,42,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-pearl-dive-oyster-palace-washington-dc,Pearl Dive Oyster Palace,pending,45,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pearl-street-warehouse-dc,Pearl Street Warehouse,pending,12,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-peet-s-coffee,Peet's Coffee,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
peets-coffee-dmv,Peet's Coffee DMV,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-pei-wei-461512191,Pei Wei,pending,67,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
penn-quarter-sports-tavern-washington-dc-dc-metro,Penn Quarter Sports Tavern,pending,40,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-pennyroyal-station-mt-rainier-md,Pennyroyal Station,pending,21,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-perfect-pita-2245478989,Perfect Pita,pending,76,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
perry-s-restaurant-washington-dc-dc-metro,Perry's Restaurant,pending,164,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
persimmon-bethesda-md,Persimmon,pending,63,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
peter-chang-arlington-va,Peter Chang Arlington,pending,211,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
peter-chang-mclean-va,Peter Chang McLean,pending,130,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
peter-chang-rockville-md,Peter Chang Rockville,pending,163,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
philippe-chow-dc-washington-dc-dc-metro,Philippe Chow DC,pending,215,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-pho-602314928,Pho & Grill,pending,92,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pho-hai-duong-tysons-va,Pho Hai Duong Tysons,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-pho-nom-nom-gaithersburg-gaithersburg-md,Pho Nom Nom Gaithersburg,pending,102,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pho-towda-vienna-dc-metro,Pho Towda Vienna,pending,33,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-pho-viet-restaurant-washington-dc,Pho Viet Restaurant,pending,22,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
phoxotic-dc,PhoXotic,pending,25,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pie-gourmet-vienna-va,Pie Gourmet,pending,36,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-piero-s-corner-herndon-va,Piero's Corner,pending,115,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pike-restaurant-arlington-dc-metro,Pike Restaurant Arlington,pending,50,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pineapple-and-pearls-dc,Pineapple & Pearls,pending,0,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pines-of-florence-arlington-va-dc-metro,Pines of Florence,pending,139,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pines-of-rome-bethesda-md,Pines of Rome,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pink-tiger-on-the-wharf-washington-dc-dc-metro,Pink Tiger on the Wharf,pending,34,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pisco-y-nazca-bethesda-md,Pisco y Nazca Bethesda,pending,161,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pisco-y-nazca-dc,Pisco y Nazca DC,pending,96,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pitango-adams-morgan-dc,Pitango Gelato & Cafe Adams Morgan,pending,46,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-pizza-boli-s,Pizza Boli's,pending,179,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pizza-hut,Pizza Hut,pending,101,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pizzeria-paradiso-georgetown-dc,Pizzeria Paradiso Georgetown,pending,62,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pizzeria-paradiso-hyattsville-md,Pizzeria Paradiso Hyattsville,pending,62,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
plaka-grill-vienna-va-dc-metro,Plaka Grill,pending,63,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
planta-bethesda-bethesda-md-dc-metro,PLANTA Bethesda,pending,112,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-planta-washington-dc-washington-dc,PLANTA Washington DC,pending,115,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
playa-bowls-dc,Playa Bowls,pending,76,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pleroma-cuisine-laurel-md-dc-metro,Pleroma Cuisine,pending,171,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
plnt-burger-dc,PLNT Burger,pending,62,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pluma-bakery-dc,Pluma by Bluebird Bakery,pending,39,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pollo-campero,Pollo Campero,pending,69,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-pollo-peru-3902107584,Pollo Peru,pending,49,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
popeyes,Popeyes,pending,158,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
popup-bagels-georgetown-dc,PopUp Bagels Georgetown,pending,3,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pork-barrel-bbq-alexandria-dc-metro,Pork Barrel BBQ Alexandria,pending,68,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
potbelly-dc,Potbelly Sandwich Shop,pending,233,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-preservation-biscuit-company-falls-church-va,Preservation Biscuit Company,pending,48,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
pret-a-manger-dc,Pret A Manger,pending,19,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-primohoagies-national-harbor-md,PrimoHoagies,pending,111,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
